"A","A1","A2","A3","A4","A5","A6","B","BC_in_C1","BC_in_C2","BC_in_C3","BC_in_C4","BC_in_C5","BC_in_C6","BC_out_C1","BC_out_C2","BC_out_C3","BC_out_C4","BC_out_C5","BC_out_C6","Calc_rho","power_scalar","rho_temp","sum_C1","Time"
3.0387,0.15841,0.5587,0.66136,1.1407,0.29908,0.22042,0.89443,10.885,16.279,5.3069,2.9426,0.085673,0.013392,10.892,16.244,5.3447,2.9695,0.086453,0.01351,0.0014245,0.99949,0.00011191,15.792,61.6
3.0386,0.15841,0.55869,0.66134,1.1407,0.29907,0.22042,0.89443,10.885,16.279,5.3067,2.9425,0.085673,0.013392,10.891,16.243,5.3445,2.9693,0.08645,0.01351,0.0014246,0.99949,0.00011187,15.792,61.7
3.0385,0.1584,0.55867,0.66132,1.1406,0.29907,0.22041,0.89443,10.885,16.279,5.3064,2.9424,0.085673,0.013393,10.89,16.242,5.3443,2.9692,0.086447,0.01351,0.0014246,0.99948,0.00011183,15.791,61.8
3.0384,0.1584,0.55865,0.6613,1.1406,0.29906,0.22041,0.89443,10.885,16.279,5.3062,2.9422,0.085674,0.013393,10.889,16.24,5.3441,2.9691,0.086444,0.01351,0.0014246,0.99948,0.00011178,15.79,61.9
3.0383,0.15839,0.55864,0.66128,1.1406,0.29906,0.22041,0.89443,10.885,16.278,5.3059,2.9421,0.085674,0.013394,10.888,16.239,5.3439,2.969,0.086442,0.013509,0.0014247,0.99948,0.00011174,15.79,62
3.0383,0.15839,0.55862,0.66126,1.1405,0.29905,0.22041,0.89443,10.885,16.278,5.3057,2.942,0.085676,0.013394,10.887,16.238,5.3437,2.9688,0.086439,0.013509,0.0014247,0.99949,0.0001117,15.789,62.1
3.0382,0.15839,0.55861,0.66124,1.1405,0.29905,0.22041,0.89443,10.885,16.278,5.3055,2.942,0.085677,0.013395,10.886,16.237,5.3435,2.9687,0.086437,0.013509,0.0014247,0.99949,0.00011165,15.789,62.2
3.0381,0.15838,0.55859,0.66123,1.1405,0.29905,0.22041,0.89443,10.885,16.277,5.3053,2.9419,0.085679,0.013396,10.885,16.236,5.3433,2.9686,0.086435,0.013509,0.0014247,0.9995,0.0001116,15.789,62.3
3.0381,0.15838,0.55858,0.66121,1.1405,0.29905,0.22041,0.89443,10.885,16.277,5.3051,2.9418,0.085682,0.013397,10.884,16.235,5.3431,2.9685,0.086433,0.013509,0.0014248,0.99951,0.00011156,15.788,62.4
3.038,0.15838,0.55856,0.66119,1.1404,0.29905,0.22041,0.89443,10.885,16.277,5.3049,2.9417,0.085684,0.013397,10.883,16.234,5.3429,2.9684,0.086431,0.013509,0.0014248,0.99952,0.00011151,15.788,62.5
3.038,0.15837,0.55855,0.66118,1.1404,0.29905,0.22041,0.89443,10.885,16.276,5.3047,2.9417,0.085687,0.013398,10.882,16.233,5.3427,2.9682,0.086429,0.013509,0.0014248,0.99954,0.00011147,15.787,62.6
3.0379,0.15837,0.55854,0.66117,1.1404,0.29905,0.22041,0.89443,10.884,16.276,5.3045,2.9416,0.085691,0.013399,10.881,16.232,5.3425,2.9681,0.086428,0.013509,0.0014248,0.99955,0.00011142,15.787,62.7
3.0379,0.15837,0.55853,0.66115,1.1404,0.29905,0.22041,0.89443,10.884,16.275,5.3044,2.9416,0.085694,0.0134,10.88,16.231,5.3423,2.968,0.086427,0.013509,0.0014248,0.99957,0.00011137,15.787,62.8
3.0379,0.15837,0.55852,0.66114,1.1404,0.29905,0.22042,0.89443,10.884,16.274,5.3042,2.9416,0.085698,0.013401,10.879,16.229,5.3421,2.9679,0.086426,0.013509,0.0014249,0.99959,0.00011133,15.786,62.9
3.0378,0.15836,0.55851,0.66113,1.1404,0.29905,0.22042,0.89443,10.884,16.274,5.3041,2.9416,0.085703,0.013402,10.878,16.228,5.3419,2.9678,0.086425,0.013509,0.0014249,0.99961,0.00011128,15.786,63
3.0378,0.15836,0.5585,0.66112,1.1404,0.29905,0.22042,0.89443,10.884,16.273,5.3039,2.9416,0.085707,0.013404,10.877,16.228,5.3418,2.9677,0.086424,0.013509,0.0014249,0.99964,0.00011123,15.786,63.1
3.0378,0.15836,0.55849,0.66112,1.1403,0.29905,0.22043,0.89443,10.883,16.273,5.3038,2.9416,0.085712,0.013405,10.876,16.227,5.3416,2.9676,0.086423,0.013509,0.0014249,0.99966,0.00011118,15.785,63.2
3.0378,0.15836,0.55849,0.66111,1.1403,0.29906,0.22043,0.89443,10.883,16.272,5.3037,2.9416,0.085717,0.013406,10.875,16.226,5.3414,2.9676,0.086423,0.013509,0.0014249,0.99969,0.00011114,15.785,63.3
3.0378,0.15836,0.55848,0.6611,1.1403,0.29906,0.22044,0.89443,10.883,16.271,5.3036,2.9416,0.085723,0.013407,10.875,16.225,5.3412,2.9675,0.086423,0.01351,0.0014249,0.99972,0.00011109,15.785,63.4
3.0378,0.15836,0.55847,0.6611,1.1403,0.29907,0.22044,0.89443,10.882,16.27,5.3036,2.9416,0.085729,0.013409,10.874,16.224,5.3411,2.9674,0.086423,0.01351,0.0014249,0.99975,0.00011104,15.784,63.5
3.0378,0.15835,0.55846,0.6611,1.1403,0.29907,0.22045,0.89443,10.882,16.269,5.3035,2.9417,0.085735,0.01341,10.873,16.223,5.3409,2.9673,0.086423,0.01351,0.0014249,0.99978,0.000111,15.784,63.6
3.0378,0.15835,0.55846,0.66109,1.1404,0.29908,0.22045,0.89443,10.881,16.269,5.3035,2.9417,0.085742,0.013412,10.872,16.222,5.3408,2.9673,0.086423,0.01351,0.0014249,0.99982,0.00011095,15.784,63.7
3.0378,0.15835,0.55845,0.66109,1.1404,0.29909,0.22046,0.89443,10.881,16.268,5.3034,2.9418,0.085749,0.013413,10.872,16.221,5.3406,2.9672,0.086424,0.013511,0.0014249,0.99985,0.00011091,15.784,63.8
3.0378,0.15835,0.55845,0.66109,1.1404,0.29909,0.22047,0.89443,10.88,16.267,5.3034,2.9419,0.085756,0.013415,10.871,16.221,5.3405,2.9671,0.086424,0.013511,0.0014249,0.99989,0.00011086,15.783,63.9
3.0378,0.15835,0.55844,0.66109,1.1404,0.2991,0.22047,0.89443,10.88,16.266,5.3034,2.942,0.085763,0.013416,10.87,16.22,5.3404,2.9671,0.086425,0.013511,0.0014249,0.99993,0.00011082,15.783,64
3.0379,0.15835,0.55844,0.66109,1.1404,0.29911,0.22048,0.89443,10.879,16.265,5.3034,2.9421,0.085771,0.013418,10.87,16.219,5.3402,2.967,0.086426,0.013512,0.0014249,0.99997,0.00011077,15.783,64.1
3.0379,0.15835,0.55843,0.6611,1.1404,0.29912,0.22049,0.89443,10.879,16.263,5.3034,2.9422,0.085779,0.013419,10.869,16.218,5.3401,2.967,0.086427,0.013512,0.0014248,1,0.00011073,15.783,64.2
3.0379,0.15835,0.55843,0.6611,1.1404,0.29913,0.2205,0.89443,10.878,16.262,5.3034,2.9423,0.085788,0.013421,10.868,16.218,5.34,2.9669,0.086429,0.013512,0.0014248,1,0.00011069,15.782,64.3
3.038,0.15835,0.55843,0.66111,1.1405,0.29913,0.22051,0.89443,10.878,16.261,5.3035,2.9424,0.085796,0.013423,10.868,16.217,5.3399,2.9669,0.08643,0.013513,0.0014248,1.0001,0.00011065,15.782,64.4
3.038,0.15835,0.55842,0.66111,1.1405,0.29914,0.22051,0.89443,10.877,16.26,5.3035,2.9425,0.085805,0.013424,10.867,16.217,5.3398,2.9669,0.086432,0.013513,0.0014248,1.0001,0.0001106,15.782,64.5
3.0381,0.15835,0.55842,0.66112,1.1405,0.29915,0.22052,0.89443,10.876,16.259,5.3036,2.9427,0.085814,0.013426,10.867,16.216,5.3397,2.9668,0.086433,0.013514,0.0014248,1.0002,0.00011056,15.782,64.6
3.0381,0.15835,0.55842,0.66113,1.1405,0.29917,0.22053,0.89443,10.875,16.257,5.3037,2.9428,0.085824,0.013428,10.866,16.215,5.3396,2.9668,0.086435,0.013514,0.0014248,1.0002,0.00011052,15.782,64.7
3.0382,0.15835,0.55841,0.66114,1.1406,0.29918,0.22054,0.89443,10.875,16.256,5.3038,2.943,0.085834,0.01343,10.866,16.215,5.3396,2.9668,0.086437,0.013515,0.0014247,1.0003,0.00011049,15.781,64.8
3.0382,0.15835,0.55841,0.66115,1.1406,0.29919,0.22055,0.89443,10.874,16.254,5.3039,2.9432,0.085843,0.013432,10.866,16.214,5.3395,2.9668,0.08644,0.013515,0.0014247,1.0003,0.00011045,15.781,64.9
3.0383,0.15834,0.55841,0.66116,1.1406,0.2992,0.22056,0.89443,10.873,16.253,5.3041,2.9434,0.085854,0.013434,10.865,16.214,5.3394,2.9668,0.086442,0.013516,0.0014247,1.0004,0.00011041,15.781,65
3.0384,0.15834,0.55841,0.66117,1.1406,0.29921,0.22057,0.89443,10.872,16.251,5.3042,2.9436,0.085864,0.013436,10.865,16.214,5.3394,2.9668,0.086444,0.013516,0.0014247,1.0004,0.00011038,15.781,65.1
3.0384,0.15834,0.5584,0.66118,1.1407,0.29922,0.22058,0.89443,10.871,16.25,5.3044,2.9438,0.085875,0.013438,10.864,16.213,5.3393,2.9668,0.086447,0.013517,0.0014246,1.0005,0.00011034,15.781,65.2
3.0385,0.15834,0.5584,0.6612,1.1407,0.29924,0.22059,0.89443,10.87,16.248,5.3046,2.944,0.085886,0.01344,10.864,16.213,5.3393,2.9668,0.086449,0.013517,0.0014246,1.0005,0.00011031,15.78,65.3
3.0386,0.15834,0.5584,0.66121,1.1408,0.29925,0.2206,0.89443,10.87,16.247,5.3048,2.9442,0.085897,0.013442,10.864,16.213,5.3393,2.9668,0.086452,0.013518,0.0014246,1.0006,0.00011028,15.78,65.4
3.0386,0.15834,0.5584,0.66123,1.1408,0.29926,0.22061,0.89443,10.869,16.245,5.305,2.9444,0.085908,0.013444,10.863,16.212,5.3392,2.9668,0.086455,0.013519,0.0014245,1.0006,0.00011024,15.78,65.5
3.0387,0.15834,0.55839,0.66125,1.1408,0.29928,0.22062,0.89443,10.868,16.243,5.3052,2.9447,0.085919,0.013446,10.863,16.212,5.3392,2.9669,0.086458,0.013519,0.0014245,1.0007,0.00011021,15.78,65.6
3.0388,0.15834,0.55839,0.66126,1.1409,0.29929,0.22063,0.89443,10.867,16.241,5.3054,2.9449,0.085931,0.013448,10.863,16.212,5.3392,2.9669,0.086461,0.01352,0.0014245,1.0007,0.00011019,15.779,65.7
3.0389,0.15834,0.55839,0.66128,1.1409,0.2993,0.22064,0.89443,10.866,16.24,5.3057,2.9452,0.085943,0.01345,10.863,16.211,5.3392,2.9669,0.086464,0.01352,0.0014245,1.0008,0.00011016,15.779,65.8
3.0389,0.15834,0.55838,0.6613,1.141,0.29932,0.22065,0.89443,10.865,16.238,5.3059,2.9455,0.085955,0.013452,10.863,16.211,5.3392,2.9669,0.086468,0.013521,0.0014244,1.0008,0.00011013,15.779,65.9
3.039,0.15834,0.55838,0.66132,1.141,0.29933,0.22066,0.89443,10.863,16.236,5.3062,2.9458,0.085967,0.013454,10.862,16.211,5.3393,2.967,0.086471,0.013522,0.0014244,1.0008,0.00011011,15.779,66
3.0391,0.15833,0.55838,0.66134,1.141,0.29934,0.22067,0.89443,10.862,16.234,5.3065,2.946,0.085979,0.013456,10.862,16.211,5.3393,2.967,0.086474,0.013522,0.0014244,1.0009,0.00011008,15.778,66.1
3.0392,0.15833,0.55837,0.66136,1.1411,0.29936,0.22069,0.89443,10.861,16.232,5.3068,2.9463,0.085992,0.013458,10.862,16.211,5.3393,2.9671,0.086478,0.013523,0.0014243,1.0009,0.00011006,15.778,66.2
3.0393,0.15833,0.55837,0.66138,1.1411,0.29937,0.2207,0.89443,10.86,16.231,5.3071,2.9466,0.086005,0.013461,10.862,16.211,5.3394,2.9671,0.086481,0.013524,0.0014243,1.001,0.00011004,15.778,66.3
3.0394,0.15833,0.55836,0.6614,1.1412,0.29938,0.22071,0.89443,10.859,16.229,5.3075,2.947,0.086017,0.013463,10.862,16.211,5.3394,2.9672,0.086485,0.013524,0.0014243,1.001,0.00011002,15.777,66.4
3.0394,0.15833,0.55836,0.66142,1.1412,0.2994,0.22072,0.89443,10.858,16.227,5.3078,2.9473,0.08603,0.013465,10.862,16.211,5.3395,2.9673,0.086489,0.013525,0.0014242,1.0011,0.00011,15.777,66.5
3.0395,0.15832,0.55835,0.66145,1.1413,0.29941,0.22073,0.89443,10.857,16.225,5.3082,2.9476,0.086043,0.013467,10.862,16.211,5.3395,2.9673,0.086492,0.013526,0.0014242,1.0011,0.00010998,15.777,66.6
3.0396,0.15832,0.55835,0.66147,1.1413,0.29943,0.22074,0.89443,10.856,16.223,5.3085,2.9479,0.086056,0.013469,10.862,16.211,5.3396,2.9674,0.086496,0.013526,0.0014242,1.0012,0.00010997,15.776,66.7
3.0397,0.15832,0.55834,0.66149,1.1414,0.29944,0.22075,0.89443,10.855,16.221,5.3089,2.9483,0.086069,0.013471,10.862,16.211,5.3397,2.9675,0.0865,0.013527,0.0014241,1.0012,0.00010995,15.776,66.8
3.0398,0.15832,0.55834,0.66151,1.1414,0.29945,0.22076,0.89443,10.854,16.219,5.3093,2.9486,0.086082,0.013474,10.862,16.211,5.3398,2.9675,0.086503,0.013527,0.0014241,1.0013,0.00010994,15.776,66.9
3.0399,0.15831,0.55833,0.66154,1.1415,0.29947,0.22077,0.89443,10.853,16.217,5.3097,2.949,0.086096,0.013476,10.862,16.211,5.3399,2.9676,0.086507,0.013528,0.001424,1.0013,0.00010993,15.775,67
3.04,0.15831,0.55832,0.66156,1.1415,0.29948,0.22078,0.89443,10.852,16.216,5.3102,2.9494,0.086109,0.013478,10.862,16.211,5.34,2.9677,0.086511,0.013529,0.001424,1.0013,0.00010991,15.775,67.1
3.04,0.15831,0.55831,0.66159,1.1416,0.29949,0.22079,0.89443,10.851,16.214,5.3106,2.9497,0.086122,0.01348,10.862,16.211,5.3401,2.9678,0.086515,0.013529,0.001424,1.0014,0.0001099,15.775,67.2
3.0401,0.1583,0.5583,0.66161,1.1416,0.29951,0.2208,0.89443,10.85,16.212,5.311,2.9501,0.086136,0.013482,10.862,16.211,5.3402,2.9679,0.086519,0.01353,0.0014239,1.0014,0.0001099,15.774,67.3
3.0402,0.1583,0.5583,0.66164,1.1417,0.29952,0.2208,0.89443,10.849,16.21,5.3115,2.9505,0.086149,0.013484,10.862,16.211,5.3403,2.968,0.086522,0.01353,0.0014239,1.0015,0.00010989,15.774,67.4
3.0403,0.1583,0.55829,0.66166,1.1417,0.29953,0.22081,0.89443,10.848,16.209,5.312,2.9509,0.086163,0.013487,10.862,16.211,5.3404,2.9681,0.086526,0.013531,0.0014239,1.0015,0.00010988,15.773,67.5
3.0404,0.15829,0.55828,0.66169,1.1418,0.29954,0.22082,0.89443,10.847,16.207,5.3124,2.9512,0.086176,0.013489,10.862,16.211,5.3405,2.9682,0.08653,0.013532,0.0014239,1.0015,0.00010988,15.773,67.6
3.0404,0.15829,0.55826,0.66171,1.1418,0.29956,0.22083,0.89443,10.846,16.206,5.3129,2.9516,0.086189,0.013491,10.862,16.212,5.3407,2.9683,0.086534,0.013532,0.0014238,1.0016,0.00010988,15.772,67.7
3.0405,0.15828,0.55825,0.66174,1.1418,0.29957,0.22084,0.89443,10.845,16.204,5.3134,2.952,0.086203,0.013493,10.862,16.212,5.3408,2.9684,0.086537,0.013533,0.0014238,1.0016,0.00010988,15.772,67.8
3.0406,0.15828,0.55824,0.66176,1.1419,0.29958,0.22085,0.89443,10.845,16.203,5.3139,2.9524,0.086216,0.013495,10.862,16.212,5.3409,2.9685,0.086541,0.013533,0.0014238,1.0016,0.00010988,15.771,67.9
3.0407,0.15827,0.55823,0.66178,1.1419,0.29959,0.22085,0.89443,10.844,16.201,5.3144,2.9528,0.08623,0.013497,10.862,16.212,5.3411,2.9686,0.086544,0.013534,0.0014237,1.0016,0.00010988,15.771,68
3.0407,0.15827,0.55821,0.66181,1.142,0.2996,0.22086,0.89443,10.844,16.2,5.315,2.9533,0.086243,0.013499,10.862,16.212,5.3412,2.9687,0.086548,0.013534,0.0014237,1.0017,0.00010988,15.77,68.1
3.0408,0.15826,0.5582,0.66183,1.142,0.29961,0.22087,0.89443,10.843,16.199,5.3155,2.9537,0.086256,0.013501,10.862,16.213,5.3414,2.9688,0.086551,0.013535,0.0014237,1.0017,0.00010988,15.77,68.2
3.0409,0.15826,0.55819,0.66186,1.1421,0.29962,0.22087,0.89443,10.842,16.198,5.316,2.9541,0.086269,0.013503,10.862,16.213,5.3415,2.9689,0.086555,0.013535,0.0014237,1.0017,0.00010989,15.769,68.3
3.0409,0.15825,0.55817,0.66188,1.1421,0.29963,0.22088,0.89443,10.842,16.197,5.3166,2.9545,0.086282,0.013505,10.863,16.213,5.3417,2.969,0.086558,0.013536,0.0014236,1.0017,0.00010989,15.769,68.4
3.041,0.15824,0.55816,0.6619,1.1422,0.29964,0.22088,0.89443,10.842,16.196,5.3172,2.9549,0.086295,0.013507,10.863,16.213,5.3419,2.9691,0.086561,0.013536,0.0014236,1.0018,0.0001099,15.768,68.5
3.041,0.15824,0.55814,0.66193,1.1422,0.29965,0.22089,0.89443,10.841,16.195,5.3177,2.9553,0.086308,0.013509,10.863,16.213,5.342,2.9692,0.086565,0.013536,0.0014236,1.0018,0.00010991,15.768,68.6
3.0411,0.15823,0.55812,0.66195,1.1422,0.29966,0.2209,0.89443,10.841,16.194,5.3183,2.9558,0.086321,0.01351,10.863,16.214,5.3422,2.9693,0.086568,0.013537,0.0014236,1.0018,0.00010992,15.767,68.7
3.0411,0.15822,0.5581,0.66197,1.1423,0.29966,0.2209,0.89443,10.841,16.193,5.3189,2.9562,0.086333,0.013512,10.863,16.214,5.3424,2.9694,0.086571,0.013537,0.0014235,1.0018,0.00010993,15.766,68.8
3.0412,0.15822,0.55809,0.66199,1.1423,0.29967,0.2209,0.89443,10.841,16.193,5.3195,2.9566,0.086345,0.013514,10.863,16.214,5.3425,2.9695,0.086574,0.013538,0.0014235,1.0018,0.00010994,15.766,68.9
3.0412,0.15821,0.55807,0.66202,1.1423,0.29968,0.22091,0.89443,10.841,16.192,5.32,2.957,0.086358,0.013516,10.863,16.214,5.3427,2.9696,0.086577,0.013538,0.0014235,1.0018,0.00010995,15.765,69
3.0413,0.1582,0.55805,0.66204,1.1424,0.29969,0.22091,0.89443,10.841,16.192,5.3206,2.9574,0.08637,0.013517,10.863,16.215,5.3429,2.9698,0.086579,0.013538,0.0014235,1.0018,0.00010996,15.765,69.1
3.0413,0.1582,0.55803,0.66206,1.1424,0.29969,0.22091,0.89443,10.842,16.192,5.3212,2.9579,0.086382,0.013519,10.864,16.215,5.343,2.9699,0.086582,0.013538,0.0014235,1.0019,0.00010997,15.764,69.2
3.0413,0.15819,0.55801,0.66208,1.1424,0.2997,0.22092,0.89443,10.842,16.192,5.3218,2.9583,0.086393,0.013521,10.864,16.215,5.3432,2.97,0.086584,0.013539,0.0014235,1.0019,0.00010999,15.764,69.3
3.0414,0.15818,0.55799,0.6621,1.1425,0.2997,0.22092,0.89443,10.842,16.192,5.3225,2.9587,0.086405,0.013522,10.864,16.216,5.3434,2.9701,0.086587,0.013539,0.0014235,1.0019,0.00011,15.763,69.4
3.0414,0.15817,0.55797,0.66212,1.1425,0.29971,0.22092,0.89443,10.843,16.192,5.3231,2.9591,0.086416,0.013524,10.864,16.216,5.3436,2.9702,0.086589,0.013539,0.0014234,1.0019,0.00011002,15.763,69.5
3.0414,0.15817,0.55795,0.66213,1.1425,0.29971,0.22092,0.89443,10.843,16.192,5.3237,2.9596,0.086427,0.013525,10.864,16.216,5.3437,2.9703,0.086591,0.013539,0.0014234,1.0019,0.00011004,15.762,69.6
3.0414,0.15816,0.55792,0.66215,1.1425,0.29971,0.22092,0.89443,10.844,16.192,5.3243,2.96,0.086438,0.013527,10.864,16.216,5.3439,2.9704,0.086593,0.013539,0.0014234,1.0019,0.00011006,15.762,69.7
3.0414,0.15815,0.5579,0.66217,1.1426,0.29972,0.22093,0.89443,10.845,16.192,5.3249,2.9604,0.086449,0.013528,10.864,16.217,5.3441,2.9705,0.086595,0.01354,0.0014234,1.0019,0.00011007,15.761,69.8
3.0414,0.15814,0.55788,0.66218,1.1426,0.29972,0.22093,0.89443,10.845,16.193,5.3255,2.9608,0.086459,0.013529,10.864,16.217,5.3443,2.9706,0.086597,0.01354,0.0014234,1.0019,0.00011009,15.761,69.9
3.0414,0.15814,0.55786,0.6622,1.1426,0.29972,0.22093,0.89443,10.846,16.194,5.3261,2.9612,0.08647,0.013531,10.865,16.217,5.3444,2.9707,0.086599,0.01354,0.0014234,1.0018,0.00011011,15.76,70
3.0414,0.15813,0.55784,0.66222,1.1426,0.29972,0.22093,0.89443,10.847,16.194,5.3268,2.9616,0.08648,0.013532,10.865,16.217,5.3446,2.9708,0.0866,0.01354,0.0014234,1.0018,0.00011013,15.76,70.1
3.0414,0.15812,0.55781,0.66223,1.1426,0.29972,0.22092,0.89443,10.848,16.195,5.3274,2.962,0.086489,0.013533,10.865,16.217,5.3448,2.9709,0.086601,0.01354,0.0014234,1.0018,0.00011015,15.759,70.2
3.0414,0.15811,0.55779,0.66224,1.1427,0.29972,0.22092,0.89443,10.849,16.196,5.328,2.9624,0.086499,0.013534,10.865,16.218,5.3449,2.9709,0.086603,0.01354,0.0014234,1.0018,0.00011017,15.759,70.3
3.0414,0.15811,0.55777,0.66225,1.1427,0.29972,0.22092,0.89443,10.85,16.197,5.3286,2.9628,0.086508,0.013535,10.865,16.218,5.3451,2.971,0.086604,0.01354,0.0014234,1.0018,0.0001102,15.758,70.4
3.0414,0.1581,0.55774,0.66227,1.1427,0.29972,0.22092,0.89443,10.852,16.198,5.3292,2.9632,0.086516,0.013536,10.865,16.218,5.3452,2.9711,0.086605,0.01354,0.0014234,1.0018,0.00011022,15.758,70.5
3.0414,0.15809,0.55772,0.66228,1.1427,0.29972,0.22092,0.89443,10.853,16.199,5.3298,2.9636,0.086525,0.013537,10.865,16.218,5.3454,2.9712,0.086605,0.01354,0.0014234,1.0018,0.00011024,15.757,70.6
3.0414,0.15808,0.5577,0.66229,1.1427,0.29972,0.22091,0.89443,10.854,16.2,5.3304,2.964,0.086533,0.013538,10.865,16.218,5.3456,2.9713,0.086606,0.01354,0.0014234,1.0018,0.00011026,15.757,70.7
3.0414,0.15808,0.55767,0.6623,1.1427,0.29972,0.22091,0.89443,10.856,16.202,5.331,2.9643,0.086541,0.013539,10.865,16.218,5.3457,2.9714,0.086607,0.01354,0.0014235,1.0017,0.00011028,15.757,70.8
3.0414,0.15807,0.55765,0.66231,1.1427,0.29971,0.22091,0.89443,10.857,16.203,5.3316,2.9647,0.086549,0.01354,10.865,16.218,5.3458,2.9714,0.086607,0.01354,0.0014235,1.0017,0.00011031,15.756,70.9
3.0413,0.15806,0.55763,0.66231,1.1427,0.29971,0.2209,0.89443,10.859,16.205,5.3322,2.9651,0.086556,0.013541,10.865,16.218,5.346,2.9715,0.086607,0.013539,0.0014235,1.0017,0.00011033,15.756,71
3.0413,0.15806,0.55761,0.66232,1.1427,0.29971,0.2209,0.89443,10.86,16.206,5.3328,2.9654,0.086563,0.013541,10.865,16.218,5.3461,2.9716,0.086607,0.013539,0.0014235,1.0017,0.00011035,15.756,71.1
3.0413,0.15805,0.55758,0.66233,1.1427,0.2997,0.2209,0.89443,10.862,16.208,5.3334,2.9658,0.08657,0.013542,10.865,16.218,5.3463,2.9716,0.086607,0.013539,0.0014235,1.0016,0.00011038,15.755,71.2
3.0412,0.15805,0.55756,0.66233,1.1427,0.2997,0.22089,0.89443,10.863,16.209,5.334,2.9661,0.086576,0.013543,10.865,16.218,5.3464,2.9717,0.086607,0.013539,0.0014235,1.0016,0.0001104,15.755,71.3
3.0412,0.15804,0.55754,0.66233,1.1427,0.29969,0.22089,0.89443,10.865,16.211,5.3345,2.9664,0.086582,0.013543,10.864,16.218,5.3465,2.9717,0.086607,0.013539,0.0014235,1.0016,0.00011043,15.755,71.4
3.0411,0.15803,0.55752,0.66234,1.1427,0.29969,0.22088,0.89443,10.867,16.213,5.3351,2.9668,0.086588,0.013544,10.864,16.218,5.3466,2.9718,0.086606,0.013538,0.0014235,1.0016,0.00011045,15.755,71.5
3.0411,0.15803,0.5575,0.66234,1.1427,0.29968,0.22088,0.89443,10.869,16.215,5.3357,2.9671,0.086593,0.013544,10.864,16.218,5.3467,2.9718,0.086606,0.013538,0.0014236,1.0015,0.00011047,15.755,71.6
3.0411,0.15803,0.55748,0.66234,1.1427,0.29968,0.22087,0.89443,10.87,16.216,5.3362,2.9674,0.086598,0.013544,10.864,16.218,5.3468,2.9719,0.086605,0.013538,0.0014236,1.0015,0.0001105,15.755,71.7
3.041,0.15802,0.55746,0.66234,1.1427,0.29967,0.22086,0.89443,10.872,16.218,5.3367,2.9677,0.086603,0.013545,10.864,16.218,5.3469,2.9719,0.086604,0.013538,0.0014236,1.0015,0.00011052,15.754,71.8
3.041,0.15802,0.55744,0.66234,1.1426,0.29966,0.22086,0.89443,10.874,16.22,5.3373,2.968,0.086608,0.013545,10.864,16.218,5.347,2.9719,0.086603,0.013537,0.0014236,1.0014,0.00011054,15.754,71.9
3.0409,0.15801,0.55742,0.66234,1.1426,0.29966,0.22085,0.89443,10.876,16.222,5.3378,2.9683,0.086612,0.013545,10.863,16.218,5.3471,2.972,0.086602,0.013537,0.0014236,1.0014,0.00011057,15.754,72
3.0409,0.15801,0.55741,0.66234,1.1426,0.29965,0.22085,0.89443,10.877,16.224,5.3383,2.9686,0.086615,0.013545,10.863,16.218,5.3472,2.972,0.086601,0.013537,0.0014237,1.0014,0.00011059,15.754,72.1
3.0408,0.15801,0.55739,0.66234,1.1426,0.29964,0.22084,0.89443,10.879,16.226,5.3388,2.9688,0.086619,0.013546,10.863,16.217,5.3473,2.972,0.0866,0.013536,0.0014237,1.0013,0.00011061,15.754,72.2
3.0408,0.15801,0.55738,0.66234,1.1426,0.29963,0.22083,0.89443,10.881,16.228,5.3393,2.9691,0.086622,0.013546,10.863,16.217,5.3474,2.972,0.086598,0.013536,0.0014237,1.0013,0.00011064,15.754,72.3
3.0407,0.158,0.55736,0.66234,1.1426,0.29962,0.22082,0.89443,10.883,16.23,5.3398,2.9693,0.086625,0.013546,10.862,16.217,5.3474,2.9721,0.086597,0.013535,0.0014237,1.0013,0.00011066,15.754,72.4
3.0406,0.158,0.55735,0.66233,1.1425,0.29962,0.22082,0.89443,10.885,16.232,5.3402,2.9696,0.086627,0.013546,10.862,16.217,5.3475,2.9721,0.086595,0.013535,0.0014237,1.0012,0.00011068,15.755,72.5
3.0406,0.158,0.55733,0.66233,1.1425,0.29961,0.22081,0.89443,10.886,16.234,5.3407,2.9698,0.086629,0.013545,10.862,16.216,5.3476,2.9721,0.086593,0.013535,0.0014238,1.0012,0.0001107,15.755,72.6
3.0405,0.158,0.55732,0.66232,1.1425,0.2996,0.2208,0.89443,10.888,16.235,5.3411,2.97,0.086631,0.013545,10.861,16.216,5.3476,2.9721,0.086592,0.013534,0.0014238,1.0012,0.00011072,15.755,72.7
3.0405,0.158,0.55731,0.66231,1.1425,0.29959,0.22079,0.89443,10.89,16.237,5.3416,2.9703,0.086633,0.013545,10.861,16.216,5.3477,2.9721,0.08659,0.013534,0.0014238,1.0011,0.00011074,15.755,72.8
3.0404,0.158,0.5573,0.66231,1.1424,0.29958,0.22079,0.89443,10.891,16.239,5.342,2.9705,0.086634,0.013545,10.86,16.215,5.3477,2.9721,0.086588,0.013533,0.0014238,1.0011,0.00011076,15.755,72.9
3.0403,0.158,0.55729,0.6623,1.1424,0.29957,0.22078,0.89443,10.893,16.241,5.3424,2.9707,0.086635,0.013545,10.86,16.215,5.3477,2.9721,0.086586,0.013533,0.0014239,1.001,0.00011078,15.756,73
